127,30163,Rome,GA,34.333308,-85.233721
128,30164,Rome,GA,34.333308,-85.233721
129,30165,Rome,GA,34.281423,-85.23825
130,30166,Carrollton,GA,33.571329,-85.030663
131,30168,Austell,GA,33.797456,-84.60621
132,30170,Roopville,GA,33.434562,-85.16973
133,30171,Rydal,GA,34.346142,-84.73232
134,30172,Shannon,GA,34.333308,-85.233721
135,30173,Silver Creek,GA,34.145931,-85.14342
136,30175,Talking Rock,GA,34.537611,-84.51135
137,30176,Tallapoosa,GA,33.748838,-85.29304
138,30177,Tate,GA,34.418116,-84.38462
139,30178,Taylorsville,GA,34.113826,-84.97274
140,30179,Temple,GA,33.76324,-85.02667
141,30180,Villa Rica,GA,33.718079,-84.92356
142,30182,Waco,GA,33.658254,-85.23497
143,30183,Waleska,GA,34.332315,-84.577
144,30184,White,GA,34.236128,-84.72539
145,30185,Whitesburg,GA,33.517698,-84.91725
146,30187,Winston,GA,33.670405,-84.83809
147,30188,Woodstock,GA,34.108027,-84.4843
148,30189,Woodstock,GA,34.117565,-84.57176
149,30202,Alpharetta,GA,34.062176,-84.240414
150,30203,Brooks,GA,33.288993,-84.464401
151,30204,Barnesville,GA,33.05413,-84.14862
152,30205,Brooks,GA,33.275707,-84.46706
153,30206,Concord,GA,33.109599,-84.45541
154,30212,Experiment,GA,33.278205,-84.288803
155,30213,Fairburn,GA,33.565662,-84.59321
156,30214,Fayetteville,GA,33.47875,-84.47668
157,30215,Fayetteville,GA,33.40147,-84.46271
158,30216,Flovilla,GA,33.251174,-83.89284
159,30217,Franklin,GA,33.298014,-85.12243
160,30218,Gay,GA,33.121379,-84.58776
161,30219,Glenn,GA,33.157214,-85.170588
162,30220,Grantville,GA,33.230734,-84.82543
163,30222,Greenville,GA,33.034761,-84.73593
164,30223,Griffin,GA,33.268185,-84.27306
165,30224,Griffin,GA,33.215454,-84.25427
166,30228,Hampton,GA,33.401827,-84.30152
167,30229,Haralson,GA,33.232156,-84.56854
168,30230,Hogansville,GA,33.173516,-84.91737
169,30232,Inman,GA,33.403811,-84.504403
170,30233,Jackson,GA,33.294522,-83.97568
171,30234,Jenkinsburg,GA,33.325951,-84.03346
172,30236,Jonesboro,GA,33.528345,-84.33347
173,30237,Jonesboro,GA,33.500697,-84.351273
174,30238,Jonesboro,GA,33.49348,-84.37871
175,30240,Lagrange,GA,33.029838,-85.0745
176,30241,Lagrange,GA,33.036715,-84.98895
177,30248,Locust Grove,GA,33.351277,-84.10645
178,30250,Lovejoy,GA,33.437428,-84.31519
179,30251,Luthersville,GA,33.201986,-84.69943
180,30252,Mcdonough,GA,33.464387,-84.08154
181,30253,Mcdonough,GA,33.455031,-84.17215
182,30256,Meansville,GA,33.015476,-84.32187
183,30257,Milner,GA,33.136567,-84.19386
184,30258,Molena,GA,32.999261,-84.47168
185,30259,Moreland,GA,33.277468,-84.75388
186,30260,Morrow,GA,33.58776,-84.33011
187,30261,Lagrange,GA,33.04567,-85.048995
188,30263,Newnan,GA,33.38779,-84.82536
189,30264,Newnan,GA,33.361003,-84.814173
190,30265,Newnan,GA,33.400875,-84.71206
191,30266,Orchard Hill,GA,33.265656,-84.298964
192,30268,Palmetto,GA,33.527793,-84.69453
193,30269,Peachtree City,GA,33.398992,-84.57062
194,30271,Newnan,GA,33.351401,-84.756109
195,30272,Red Oak,GA,33.625894,-84.516327
196,30273,Rex,GA,33.582877,-84.26906
197,30274,Riverdale,GA,33.555145,-84.40108
198,30275,Sargent,GA,33.431181,-84.86733
199,30276,Senoia,GA,33.281102,-84.58017
200,30277,Sharpsburg,GA,33.387534,-84.65511
201,30281,Stockbridge,GA,33.547578,-84.21809
202,30283,Jackson,GA,33.295159,-83.965099
203,30284,Sunny Side,GA,33.345253,-84.289814
204,30285,The Rock,GA,32.995865,-84.25092
205,30286,Thomaston,GA,32.895794,-84.33084
206,30287,Morrow,GA,33.500697,-84.351273
207,30288,Conley,GA,33.647275,-84.32753
208,30289,Turin,GA,33.32603,-84.637108
209,30290,Tyrone,GA,33.48012,-84.58724
210,30291,Union City,GA,33.580878,-84.54611
211,30292,Williamson,GA,33.169646,-84.37168
212,30293,Woodbury,GA,32.973728,-84.5903
213,30294,Ellenwood,GA,33.639658,-84.26822
214,30295,Zebulon,GA,33.101705,-84.31252
215,30296,Riverdale,GA,33.564711,-84.43987
216,30297,Forest Park,GA,33.615409,-84.36704
217,30298,Forest Park,GA,33.500697,-84.351273
218,30301,Atlanta,GA,33.844371,-84.47405
219,30302,Atlanta,GA,33.844371,-84.47405
220,30303,Atlanta,GA,33.752856,-84.39013
221,30304,Atlanta,GA,33.848196,-84.429296
222,30305,Atlanta,GA,33.830054,-84.38472
223,30306,Atlanta,GA,33.786755,-84.35149
224,30307,Atlanta,GA,33.768205,-84.33786
225,30308,Atlanta,GA,33.771755,-84.38065
226,30309,Atlanta,GA,33.794055,-84.38525
227,30310,Atlanta,GA,33.727807,-84.41983
228,30311,Atlanta,GA,33.724907,-84.47131
229,30312,Atlanta,GA,33.745739,-84.3764
230,30313,Atlanta,GA,33.761223,-84.39599
231,30314,Atlanta,GA,33.758056,-84.42268
232,30315,Atlanta,GA,33.709595,-84.38365
233,30316,Atlanta,GA,33.729506,-84.34087
234,30317,Atlanta,GA,33.750005,-84.31854
235,30318,Atlanta,GA,33.786805,-84.437
236,30319,Atlanta,GA,33.872053,-84.33611
237,30320,Atlanta,GA,33.656824,-84.423648
238,30321,Atlanta,GA,33.844371,-84.47405
239,30322,Atlanta,GA,33.793754,-84.3238
240,30323,Atlanta,GA,33.844371,-84.47405
241,30324,Atlanta,GA,33.818304,-84.35779
242,30325,Atlanta,GA,33.844371,-84.47405
243,30326,Atlanta,GA,33.849853,-84.3606
244,30327,Atlanta,GA,33.86427,-84.41972
245,30328,Atlanta,GA,33.931746,-84.37817
246,30329,Atlanta,GA,33.827554,-84.32355
247,30330,Atlanta,GA,33.707107,-84.432127
248,30331,Atlanta,GA,33.715558,-84.52728
249,30332,Atlanta,GA,33.776305,-84.397976
250,30333,Atlanta,GA,33.891251,-84.07456
251,30334,Atlanta,GA,33.702657,-84.439127
252,30335,Atlanta,GA,33.752406,-84.389676
253,30336,Atlanta,GA,33.744007,-84.56032
254,30337,Atlanta,GA,33.646984,-84.4538
255,30338,Atlanta,GA,33.942751,-84.31769
256,30339,Atlanta,GA,33.87507,-84.46615
257,30340,Atlanta,GA,33.899381,-84.25367
258,30341,Atlanta,GA,33.888102,-84.29321
259,30342,Atlanta,GA,33.879003,-84.37203
260,30343,Atlanta,GA,33.844371,-84.47405
261,30344,Atlanta,GA,33.676258,-84.44977
262,30345,Atlanta,GA,33.851736,-84.28412
263,30346,Atlanta,GA,33.926753,-84.33877
264,30347,Atlanta,GA,33.844371,-84.47405
265,30348,Atlanta,GA,33.844371,-84.47405
266,30349,Atlanta,GA,33.61541,-84.49033
267,30350,Atlanta,GA,33.97285,-84.32775
268,30351,Atlanta,GA,33.844371,-84.47405
269,30353,Atlanta,GA,33.844371,-84.47405
270,30354,Atlanta,GA,33.658834,-84.39682
271,30355,Atlanta,GA,33.844371,-84.47405
272,30356,Atlanta,GA,33.891251,-84.07456
273,30357,Atlanta,GA,33.844371,-84.47405
274,30358,Atlanta,GA,33.998151,-84.34112
275,30359,Atlanta,GA,33.891251,-84.07456
276,30360,Atlanta,GA,33.934536,-84.27215
277,30361,Atlanta,GA,33.844371,-84.47405
278,30362,Atlanta,GA,33.891251,-84.07456
279,30363,Atlanta,GA,33.844371,-84.47405
280,30364,Atlanta,GA,33.844371,-84.47405
281,30365,Atlanta,GA,33.844371,-84.47405
282,30366,Atlanta,GA,33.891251,-84.07456
283,30367,Atlanta,GA,33.789255,-84.387276
284,30368,Atlanta,GA,33.844371,-84.47405
285,30369,Atlanta,GA,33.844371,-84.47405
286,30370,Atlanta,GA,33.844371,-84.47405
287,30371,Atlanta,GA,33.844371,-84.47405
288,30374,Atlanta,GA,33.844371,-84.47405
289,30375,Atlanta,GA,33.844371,-84.47405
290,30376,Atlanta,GA,33.844371,-84.47405
291,30377,Atlanta,GA,33.844371,-84.47405
292,30378,Atlanta,GA,33.844371,-84.47405
293,30379,Atlanta,GA,33.844371,-84.47405
294,30380,Atlanta,GA,33.844371,-84.47405
295,30381,Atlanta,GA,33.844371,-84.47405
296,30384,Atlanta,GA,33.844371,-84.47405
297,30385,Atlanta,GA,33.844371,-84.47405
298,30386,Atlanta,GA,33.844371,-84.47405
299,30387,Atlanta,GA,33.844371,-84.47405
300,30388,Atlanta,GA,33.844371,-84.47405
301,30389,Atlanta,GA,33.844371,-84.47405
302,30390,Atlanta,GA,33.844371,-84.47405
303,30392,Atlanta,GA,33.844371,-84.47405
304,30394,Atlanta,GA,33.844371,-84.47405
305,30396,Atlanta,GA,33.844371,-84.47405
306,30398,Atlanta,GA,33.844371,-84.47405
307,30399,Atlanta,GA,33.844371,-84.47405
308,30401,Swainsboro,GA,32.605196,-82.3391
309,30410,Ailey,GA,32.196136,-82.50985
310,30411,Alamo,GA,32.146031,-82.792
311,30412,Alston,GA,32.083879,-82.47988
312,30413,Bartow,GA,32.884137,-82.50969
313,30414,Bellville,GA,32.15499,-81.97826
314,30415,Brooklet,GA,32.3456,-81.62339
315,30417,Claxton,GA,32.162077,-81.90984
316,30420,Cobbtown,GA,32.301639,-82.11842
317,30421,Collins,GA,32.186824,-82.10699
318,30423,Daisy,GA,32.150061,-81.83478
319,30424,Dover,GA,32.767634,-81.629062
320,30425,Garfield,GA,32.632683,-82.036
321,30426,Girard,GA,33.032445,-81.63251
322,30427,Glennville,GA,31.945767,-81.93594
323,30428,Glenwood,GA,32.190739,-82.69115
324,30429,Hagan,GA,32.159458,-81.93724
325,30434,Louisville,GA,33.008983,-82.378
326,30436,Lyons,GA,32.177508,-82.30448
327,30438,Manassas,GA,32.152792,-82.01301
328,30439,Metter,GA,32.414401,-82.05534
329,30441,Midville,GA,32.792831,-82.23715
330,30442,Millen,GA,32.802448,-81.98381
331,30444,East Point,GA,33.696073,-84.450276
332,30445,Mount Vernon,GA,32.186824,-82.59171
333,30446,Newington,GA,32.567281,-81.48627
334,30447,Norristown,GA,32.505913,-82.49502
335,30448,Nunez,GA,32.49126,-82.36787
336,30449,Oliver,GA,32.528104,-81.533198
337,30450,Portal,GA,32.555659,-81.9242
338,30451,Pulaski,GA,32.414349,-82.086658
339,30452,Register,GA,32.327219,-81.89818
340,30453,Reidsville,GA,32.057356,-82.1214
341,30454,Rockledge,GA,32.432854,-82.72979
342,30455,Rocky Ford,GA,32.697762,-81.81036
343,30456,Sardis,GA,32.969028,-81.79396
344,30457,Soperton,GA,32.387041,-82.58272
345,30458,Statesboro,GA,32.423083,-81.80677
346,30459,Statesboro,GA,32.447036,-81.77772
347,30460,Statesboro,GA,32.41795,-81.78233
348,30461,Statesboro,GA,32.4906,-81.73166
349,30464,Stillmore,GA,32.439708,-82.22278
350,30466,Summertown,GA,32.566594,-82.324475
351,30467,Sylvania,GA,32.754635,-81.63543
352,30470,Tarrytown,GA,32.309128,-82.52255
353,30471,Twin City,GA,32.547214,-82.17048
354,30473,Uvalda,GA,32.03096,-82.48797
355,30474,Vidalia,GA,32.220155,-82.41493
356,30475,Vidalia,GA,32.177513,-82.373889
357,30477,Wadley,GA,32.872098,-82.4023
358,30499,Reidsville,GA,32.050694,-81.998348
359,30501,Gainesville,GA,34.306643,-83.82352
360,30502,Chestnut Mountain,GA,34.212993,-83.794858
361,30503,Gainesville,GA,34.345432,-83.950541
362,30504,Gainesville,GA,34.274355,-83.87003
363,30505,Gainesville,GA,34.306188,-83.838936
364,30506,Gainesville,GA,34.346102,-83.901
365,30507,Gainesville,GA,34.253714,-83.77348
366,30510,Alto,GA,34.455729,-83.58913
367,30511,Baldwin,GA,34.469971,-83.50035
368,30512,Blairsville,GA,34.875556,-84.00419
369,30513,Blue Ridge,GA,34.851171,-84.32905
370,30514,Blairsville,GA,34.903398,-84.019157
371,30515,Buford,GA,33.960353,-84.037859
372,30516,Bowersville,GA,34.370551,-83.05998
373,30517,Braselton,GA,34.121974,-83.78604
374,30518,Buford,GA,34.12115,-84.01804
375,30519,Buford,GA,34.089419,-83.94701
376,30520,Canon,GA,34.338008,-83.09656
377,30521,Carnesville,GA,34.360544,-83.28544
378,30522,Cherrylog,GA,34.801665,-84.37931
379,30523,Clarkesville,GA,34.700311,-83.51879
380,30525,Clayton,GA,34.882362,-83.4156
381,30527,Clermont,GA,34.481514,-83.78599
382,30528,Cleveland,GA,34.595859,-83.76194
383,30529,Commerce,GA,34.210423,-83.46842
384,30530,Commerce,GA,34.209907,-83.38389
385,30531,Cornelia,GA,34.514215,-83.54118
386,30533,Dahlonega,GA,34.542098,-83.99718
387,30534,Dawsonville,GA,34.416521,-84.10849
388,30535,Demorest,GA,34.573072,-83.55992
389,30537,Dillard,GA,34.977198,-83.35161
390,30538,Eastanollee,GA,34.511618,-83.25811
391,30539,East Ellijay,GA,34.680011,-84.47154
392,30540,Ellijay,GA,34.688716,-84.46716
393,30541,Epworth,GA,34.925622,-84.42981
394,30542,Flowery Branch,GA,34.188281,-83.91813
395,30543,Gillsville,GA,34.299459,-83.65226
396,30544,Demorest,GA,34.593092,-83.562922
397,30545,Helen,GA,34.713441,-83.74189
398,30546,Hiawassee,GA,34.923847,-83.7231
399,30547,Homer,GA,34.348822,-83.47738
400,30548,Hoschton,GA,34.097915,-83.77864
401,30549,Jefferson,GA,34.112581,-83.58251
402,30552,Lakemont,GA,34.763553,-83.44201
403,30553,Lavonia,GA,34.450501,-83.09448
404,30554,Lula,GA,34.391688,-83.65979
405,30555,McCaysville,GA,34.977037,-84.39839
406,30557,Martin,GA,34.491829,-83.17539
407,30558,Maysville,GA,34.258054,-83.56058
408,30559,Mineral Bluff,GA,34.949755,-84.28317
409,30560,Morganton,GA,34.887912,-84.2098
410,30562,Mountain City,GA,34.917466,-83.38487
411,30563,Mount Airy,GA,34.549681,-83.47201
412,30564,Murrayville,GA,34.466226,-83.88442
413,30565,Nicholson,GA,34.094345,-83.41617
414,30566,Oakwood,GA,34.236556,-83.89115
415,30567,Pendergrass,GA,34.167309,-83.68536
416,30568,Rabun Gap,GA,34.952452,-83.4073
417,30571,Sautee Nacoochee,GA,34.696896,-83.68012
418,30572,Suches,GA,34.731084,-84.07943
419,30573,Tallulah Falls,GA,34.742007,-83.397716
420,30575,Talmo,GA,34.191571,-83.71124
421,30576,Tiger,GA,34.846806,-83.48178
422,30577,Toccoa,GA,34.561584,-83.31718
423,30580,Turnerville,GA,34.676584,-83.43578
424,30581,Wiley,GA,34.797611,-83.42329
425,30582,Young Harris,GA,34.954638,-83.86484
426,30596,Alto,GA,34.629391,-83.509934
427,30597,Dahlonega,GA,34.527671,-83.980879
428,30598,Toccoa,GA,34.597674,-83.36207
429,30599,Commerce,GA,34.130594,-83.587419
430,30601,Athens,GA,33.979016,-83.36423
431,30602,Athens,GA,33.948432,-83.3749
432,30603,Athens,GA,33.947587,-83.408897
433,30604,Athens,GA,33.944339,-83.38908
434,30605,Athens,GA,33.925085,-83.34529
435,30606,Athens,GA,33.945619,-83.41732
436,30607,Athens,GA,34.013154,-83.43565
437,30608,Athens,GA,33.944339,-83.38908
438,30609,Athens,GA,33.946364,-83.37743
439,30610,Athens,GA,33.944339,-83.38908
440,30612,Athens,GA,33.944339,-83.38908
441,30613,Athens,GA,33.962364,-83.39828
442,30619,Arnoldsville,GA,33.863663,-83.24825
443,30620,Bethlehem,GA,33.928949,-83.73524
444,30621,Bishop,GA,33.804849,-83.48164
445,30622,Bogart,GA,33.927792,-83.51552
446,30623,Bostwick,GA,33.754235,-83.511055
447,30624,Bowman,GA,34.193943,-83.03375
448,30625,Buckhead,GA,33.527207,-83.34676
449,30627,Carlton,GA,33.994139,-82.97819
450,30628,Colbert,GA,34.041416,-83.21997
451,30629,Comer,GA,34.072573,-83.11913
452,30630,Crawford,GA,33.892957,-83.15548
453,30631,Crawfordville,GA,33.570317,-82.88542
454,30633,Danielsville,GA,34.17085,-83.24654
455,30634,Dewy Rose,GA,34.212836,-82.94112
456,30635,Elberton,GA,34.119972,-82.825
457,30638,Farmington,GA,33.775001,-83.42456
458,30639,Franklin Springs,GA,34.281721,-83.14746
459,30641,Good Hope,GA,33.766057,-83.57597
460,30642,Greensboro,GA,33.547041,-83.19797
461,30643,Hartwell,GA,34.366948,-82.9201
462,30645,High Shoals,GA,33.801274,-83.516374
463,30646,Hull,GA,34.065588,-83.31318
464,30647,Ila,GA,34.120239,-83.288117
465,30648,Lexington,GA,33.863779,-83.06063
466,30650,Madison,GA,33.588436,-83.47936
467,30652,Greensboro,GA,33.559342,-83.364156
468,30655,Monroe,GA,33.786041,-83.69901
469,30656,Monroe,GA,33.857423,-83.71899
470,30660,Rayle,GA,33.775127,-82.94624
471,30662,Royston,GA,34.270167,-83.12842
472,30663,Rutledge,GA,33.614556,-83.61157
473,30664,Sharon,GA,33.560693,-82.80015
474,30665,Siloam,GA,33.535009,-83.07787
475,30666,Statham,GA,33.957713,-83.58491
476,30667,Stephens,GA,33.784316,-83.16666
477,30668,Tignall,GA,33.912362,-82.6684
478,30669,Union Point,GA,33.652489,-83.08857
479,30671,Maxeys,GA,33.748344,-83.18538
480,30673,Washington,GA,33.728754,-82.72612
481,30677,Watkinsville,GA,33.849286,-83.41232
482,30678,White Plains,GA,33.46171,-83.05852
483,30680,Winder,GA,33.992538,-83.71061
484,30683,Winterville,GA,33.954047,-83.2673
485,30701,Calhoun,GA,34.4966,-84.93798
486,30703,Calhoun,GA,34.479066,-84.762161
487,30705,Chatsworth,GA,34.753129,-84.77502
488,30707,Chickamauga,GA,34.827019,-85.32883
489,30708,Cisco,GA,34.945576,-84.7113
490,30710,Cohutta,GA,34.935105,-84.94642
491,30711,Crandall,GA,34.93882,-84.76558
492,30716,Tallapoosa,GA,33.744222,-85.286982
493,30719,Dalton,GA,34.801861,-84.989796
494,30720,Dalton,GA,34.766095,-84.9865
495,30721,Dalton,GA,34.780699,-84.93994
496,30722,Dalton,GA,34.759522,-84.951261
497,30724,Eton,GA,34.822176,-84.75967
498,30725,Flintstone,GA,34.932348,-85.35064
499,30726,Graysville,GA,34.975939,-85.1416
